Heuchera parvifolia,small-leaved alumroot,,,,,N
Heuchera richardsonii,Richardson's alumroot,FACU,FACU,FACU,,Y
Hieracium albiflorum,white hawkweed,,,,,N
Hieracium cynoglossoides,woolly hawkweed,,,,,N
Hieracium triste,slender hawkweed,FACU,,,UPL,Y
Hieracium umbellatum,narrow-leaved hawkweed,,,,,N
Hippophae rhamnoides,sea buckthorn,,,,,N
Hippuris montana,mountain mare's-tail,FACW,,,OBL,Y
Hippuris vulgaris,common mare's-tail,OBL,OBL,OBL,OBL,Y
Hordeum brachyantherum,meadow barley,FACW,FAC,FACW,FACW,Y
Hordeum jubatum,foxtail barley,FAC,FACW,FAC,FACU,Y
Hordeum murinum,mouse barley,FAC,FACU,FACU,,Y
Hordeum vulgare,cultivated barley,,,,,N
Houstonia longifolia,long-leaved bluets,,,,,N
Hudsonia tomentosa,sand heather,,,,,N
Humulus lupulus,common hop,FACU,FACU,FACU,,Y
Huperzia haleakalae,alpine firmoss,FACU,,,FACU,Y
Huperzia occidentalis,western firmoss,,,,,N
Huperzia selago,mountain club-moss,,,FACU,,Y
Hydrophyllum capitatum,woollen-breeches,,,,,N
Hymenopappus filifolius,tufted hymenopappus,,,,,N
Hymenoxys richardsonii,Colorado rubber-plant,,,,,N
Hyoscyamus niger,black henbane,,,,,N
Hypericum majus,large Canada St. John's-wort,FACW,FACW,FACW,,Y
Hypericum perforatum,St. John's-wort,FACU,UPL,UPL,FACU,Y
Hypericum scouleri,western St. John's-wort,FACW,,,,Y
Hypopitys monotropa,pinesap,,,,,N
Iliamna rivularis,mountain hollyhock,FAC,,,,Y
Impatiens capensis,spotted touch-me-not,FACW,FACW,FACW,,Y
Impatiens glandulifera,Himalayan balsam,FACW,,FAC,,Y
Impatiens noli-tangere,western jewelweed,FACW,,,FACW,Y
Iris missouriensis,western blue flag,FACW,FACW,,,Y
Iris pseudacorus,yellow iris,OBL,OBL,OBL,,Y
Isoetes bolanderi,Bolander's quillwort,OBL,OBL,,,Y
Isoetes echinospora,northern quillwort,OBL,OBL,OBL,OBL,Y
Isoetes maritima,coastal quillwort,OBL,,,OBL,Y
Isoetes occidentalis,western quillwort,OBL,OBL,,,Y
Isoetes x truncata,quillwort,OBL,,,OBL,Y
Iva axillaris,povertyweed,FACU,FAC,FAC,,Y
Juncus albescens,white rush,OBL,OBL,,FACW,Y
Juncus alpinoarticulatus,alpine rush,OBL,OBL,OBL,OBL,Y
Juncus balticus,wire rush,FACW,FACW,OBL,OBL,Y
Juncus biglumis,two-glumed rush,OBL,,,OBL,Y
Juncus brevicaudatus,short-tail rush,OBL,OBL,OBL,,Y
Juncus bufonius,toad rush,FACW,OBL,FACW,OBL,Y
Juncus castaneus,chestnut rush,FACW,OBL,,FACW,Y
Juncus confusus,few-flowered rush,FAC,FACW,,,Y
Juncus drummondii,Drummond's rush,FACW,FACW,,FACW,Y
Juncus dudleyi,Dudley's rush,FAC,FACW,FACW,,Y
Juncus ensifolius,equitant-leaved rush,FACW,FACW,FACW,FACW,Y
Juncus filiformis,thread rush,FACW,OBL,FACW,FACW,Y
Juncus longistylis,long-styled rush,FACW,FACW,FACW,,Y
Juncus mertensianus,slender-stemmed rush,OBL,OBL,,OBL,Y
Juncus nevadensis,Nevada rush,FACW,FACW,,,Y
Juncus nodosus,knotted rush,OBL,OBL,OBL,OBL,Y
Juncus parryi,Parry's rush,FAC,,,,Y
Juncus regelii,Regel's rush,FACW,,,,Y
Juncus saximontanus,Rocky Mountain rush,FACW,FACW,,FACW,Y
Juncus stygius,moor rush,,OBL,OBL,OBL,Y
Juncus tenuis,slender rush,FAC,FAC,FAC,FACW,Y
Juncus torreyi,Torrey's rush,FACW,FACW,FACW,,Y
Juncus vaseyi,big-head rush,FACW,FACW,FACW,,Y
Juniperus communis,ground juniper,UPL,UPL,FACU,UPL,Y
Juniperus horizontalis,creeping juniper,FACU,UPL,FACU,UPL,Y
Juniperus scopulorum,Rocky Mountain juniper,,,,,N
Kalmia microphylla,mountain laurel,OBL,,,OBL,Y
Kalmia polifolia,northern laurel,,,OBL,,Y
Kalmia procumbens,alpine azalea,,,,,N
Knautia arvensis,field scabious,,,,,N
Kobresia myosuroides,bog-sedge,FAC,FAC,,FACU,Y
Kobresia simpliciuscula,simple bog-sedge,FACW,,,FACW,Y
Kochia scoparia,summer-cypress,FAC,FACU,FACU,,Y
Koeleria macrantha,June grass,,,,,N
Koenigia islandica,koenigia,OBL,,,OBL,Y
Krascheninnikovia lanata,winter-fat,,,,,N
Lactuca biennis,tall blue lettuce,FAC,FAC,FAC,FACU,Y
Lactuca serriola,prickly lettuce,FACU,FAC,FACU,,Y
Ladeania lanceolata,scurf pea,,,,,N
Lamium amplexicaule,henbit,,,,,N
Laportea canadensis,Canada wood-nettle,,FAC,FACW,,Y
Lappula occidentalis,western bluebur,,,,,N
Lappula squarrosa,bluebur,,,,,N
Lapsana communis,nipplewort,FACU,FAC,FACU,UPL,Y
Larix laricina,tamarack,,FACW,FACW,FACW,Y
Larix lyallii,subalpine larch,,,,,N
Larix occidentalis,western larch,FACU,,,,Y
Lathyrus ochroleucus,cream-colored vetchling,,,,,N
Lathyrus palustris,marsh vetchling,OBL,FACW,FACW,OBL,Y
Lathyrus venosus,purple peavine,FAC,FAC,FAC,FACU,Y
Lechea intermedia,narrowleaf pinweed,,,,,N
Lemna trisulca,ivy-leaved duckweed,OBL,OBL,OBL,OBL,Y
Lemna turionifera,turion duckweed,OBL,OBL,OBL,OBL,Y
Lens culinaris,lentil,,,,,N
Leonurus cardiaca,motherwort,,,,,N
Lepidium appelianum,globe-podded hoary cress,FACU,FAC,UPL,,Y
Lepidium campestre,cow cress,,,,,N
Lepidium chalepense,lens-pod hoarycress,,,,,N
Lepidium densiflorum,common pepper-grass,FACU,FAC,FACU,FACU,Y
Lepidium draba,heart-podded hoary cress,,,,,N
Lepidium latifolium,broad-leaved pepper-grass,FAC,FACW,FACU,,Y
Lepidium perfoliatum,perfoliate pepper-grass,FACU,FAC,FACU,UPL,Y
Lepidium ramosissimum,branched pepper-grass,,,,,N
Lepidium sativum,garden cress,,,,,N
Leptarrhena pyrolifolia,leather-leaved saxifrage,FACW,,,FACW,Y
Leptosiphon septentrionalis,northern linanthus,,,,,N
Leucanthemum vulgare,ox-eye daisy,FACU,UPL,UPL,UPL,Y
Leucophysalis grandiflora,large white ground-cherry,,,,,N
Levisticum officinale,lovage,,,,,N
Lewisia pygmaea,alpine lewisia,FACU,FACU,,,Y
Lewisia rediviva,bitter-root,,,,,N
Leymus cinereus,giant wild rye,FAC,UPL,,,Y
Leymus innovatus,hairy wild rye,,,,,N
Leymus mollis,American dunegrass,FACU,,FACU,FAC,Y
Liatris ligulistylis,meadow blazingstar,FAC,FAC,FACU,,Y
Liatris punctata,dotted blazingstar,,,,,N
Lilaea scilloides,flowering-quillwort,,,,,N
Lilium philadelphicum,western wood lily,FAC,FACU,FAC,,Y
Limosella aquatica,mudwort,OBL,OBL,OBL,OBL,Y
Linaria dalmatica,Dalmatian toadflax,,,,,N
Linaria maroccana,Morocco toadflax,,,,,N
Linaria vulgaris,common toadflax,,,,,N
Linnaea borealis,twinflower,FACU,FACU,FAC,FACU,Y
Linum lewisii,wild blue flax,,,,,N
Linum rigidum,yellow flax,,,,,N
Linum usitatissimum,common flax,,,,,N
Liparis loeselii,Loesel's twayblade,FACW,OBL,FACW,,Y
Lithophragma glabrum,rockstar,,,,,N
Lithophragma parviflorum,small-flowered rockstar,,,,,N
Lithospermum incisum,narrow-leaved puccoon,,,,,N
Lithospermum occidentale,western false gromwell,,,,,N
Lithospermum ruderale,woolly gromwell,,,,,N
Lobelia dortmanna,water lobelia,OBL,,OBL,OBL,Y
Lobelia kalmii,Kalm's lobelia,OBL,OBL,OBL,,Y
Lobelia spicata,spiked lobelia,FAC,FAC,FAC,,Y
Logfia arvensis,field fluffweed,,,,,N
Lolium arundinaceum,tall fescue,,,,,N
Lolium multiflorum,Italian ryegrass,,,,,N
Lolium perenne,perennial ryegrass,FAC,FACU,FACU,FACU,Y
Lolium persicum,Persian darnel,,,,,N
Lolium pratense,meadow fescue,,,,,N
Lolium temulentum,darnel,,,,,N
Lomatium cous,biscuit-root,,,,,N
Lomatium dissectum,fern-leaved desert-parsley,,,,,N
Lomatium foeniculaceum,hairy-fruited wild parsley,,,,,N
Lomatium macrocarpum,long-fruited wild parsley,,,,,N
Lomatium sandbergii,Sandberg's wild parsley,,,,,N
Lomatium triternatum,western wild parsley,,,,,N
Lomatogonium rotatum,marsh felwort,OBL,OBL,OBL,OBL,Y
Lonicera dioica,twining honeysuckle,FACU,FACU,FACU,,Y
Lonicera involucrata,bracted honeysuckle,FAC,FACU,FACU,FACU,Y
Lonicera tatarica,tatarian honeysuckle,FACU,FACU,FACU,UPL,Y
Lonicera utahensis,red twinberry,FAC,FACU,,,Y
Lonicera villosa,mountain fly-honeysuckle ,,FACW,FACW,,Y
Lotus corniculatus,bird's-foot trefoil,FAC,FACU,FACU,,Y
Luetkea pectinata,partridgefoot,FACU,,,UPL,Y
Lupinus argenteus,silvery perennial lupine,,,,,N
Lupinus lepidus,alpine lupine,,,,,N
Lupinus minimus,least lupine,,,,,N
Lupinus nootkatensis,Nootka lupine,,,,FACU,Y
Lupinus polyphyllus,large-leaved lupine,FAC,,FACU,FAC,Y
Lupinus pusillus,annual lupine,,,,,N
Lupinus sericeus,silky perennial lupine,,,,,N
Lupinus wyethii,Wyeth's lupine,,,,,N
Luzula acuminata,wood-rush,FAC,FAC,FACU,,Y
Luzula arcuata,curved wood rush,UPL,FACU,,FACU,Y
Luzula groenlandica,wood-rush,,,,FACW,Y
Luzula hitchcockii,smooth wood-rush,,,,,N
Luzula multiflora,field wood-rush,FACU,FAC,FACU,FACU,Y
Luzula parviflora,small-flowered wood-rush,FAC,UPL,FAC,FAC,Y
Luzula piperi,mountain wood-rush,,,,,N
Luzula rufescens,reddish wood-rush,,,,FACW,Y
Luzula spicata,spiked wood-rush,FACU,FACU,UPL,FACU,Y
Lycium barbarum,matrimony vine,,,,,N
Lycopodiella inundata,bog club-moss,OBL,,OBL,OBL,Y
Lycopodium annotinum,stiff club-moss,,,,,N
Lycopodium dendroideum,ground-pine,,,,,N
Lycopodium lagopus,one-cone clubmoss,FACU,,FACU,FACU,Y
Lycopus americanus,American water-horehound,OBL,OBL,OBL,OBL,Y
Lycopus asper,western water-horehound,OBL,OBL,OBL,OBL,Y
Lycopus uniflorus,northern water-horehound,OBL,OBL,OBL,OBL,Y
Lygodesmia juncea,skeletonweed,,,,,N
Lysimachia ciliata,fringed loosestrife,FACW,FACW,FACW,FACW,Y
Lysimachia hybrida,lance-leaved loosestrife,OBL,OBL,OBL,,Y
Lysimachia maritima,sea milkwort,OBL,OBL,OBL,OBL,Y
Lysimachia minima,chaffweed,FACW,FACW,FACU,,Y
Lysimachia thyrsiflora,tufted loosestrife,OBL,OBL,OBL,OBL,Y
Lythrum salicaria,purple loosestrife,OBL,OBL,OBL,OBL,Y
Machaeranthera tanacetifolia,tansy aster,,,,,N
Madia glomerata,tarweed,FACU,FACU,FACU,UPL,Y
Maianthemum canadense,wild lily-of-the-valley,FACU,FACU,FACU,,Y
Maianthemum racemosum,false Solomon's-seal,FAC,FAC,FACU,FAC,Y
Maianthemum stellatum,star-flowered Solomon's-seal,FAC,FACU,FAC,FAC,Y
Maianthemum trifolium,three-leaved Solomon's-seal,,OBL,OBL,,Y
Malaxis monophyllos,white adder's-mouth,FACW,FACW,FACW,FACW,Y
Malaxis paludosa,bog adder's-mouth,,,,,N
Malva parviflora,small-flowered mallow,,,,,N
Malva rotundifolia,round-leaved mallow,,,,,N
Malva sylvestris,high mallow,,,,,N
Malva verticillata,whorled mallow,,,,,N
Marsilea vestita,hairy pepperwort,OBL,OBL,OBL,,Y
Matricaria chamomilla,wild chamomile,,,,,N
Matricaria discoidea,pineappleweed,FACU,FACU,FACU,FACU,Y
Matteuccia struthiopteris,ostrich fern,FACW,FACW,FAC,FACW,Y
Medicago falcata,yellow lucerne,,,,,N
Medicago lupulina,black medick,FACU,FACU,FACU,FAC,Y
Medicago sativa,alfalfa,UPL,UPL,UPL,UPL,Y
Melampyrum lineare,cow-wheat,FAC,,FACU,,Y
Melica smithii,Smith's oniongrass,,,,,N
Melica spectabilis,onion grass,FAC,,,,Y
Melica subulata,Alaska onion grass,,,,,N
Melilotus alba,white sweet-clover,FACU,FACU,FACU,FACU,Y
Melilotus officinalis,yellow sweet-clover,FACU,FACU,FACU,FACU,Y
Mentha arvensis,wild mint,FACW,FACW,FACW,FACW,Y
Mentha spicata,spearmint,FACW,FACW,FACW,FACW,Y
Mentzelia decapetala,sand-lily,,,,,N
Menyanthes trifoliata,buck-bean,OBL,OBL,OBL,OBL,Y
Menziesia ferruginea,false azalea,FACU,,,FACU,Y
Mertensia lanceolata,lance-leaved lungwort,,,,,N
Mertensia longiflora,large-flowered lungwort,,,,,N
Mertensia paniculata,tall lungwort,FAC,FAC,FAC,FACU,Y
Micranthes ferruginea,rusty saxifrage,FAC,OBL,,FAC,Y
Micranthes lyallii,red-stemmed saxifrage,FACW,OBL,,FACW,Y
Micranthes nelsoniana,cordate-leaved saxifrage,FAC,,,FAC,Y
Micranthes nivalis,alpine saxifrage,,,,,N
Micranthes occidentalis,rhomboid-leaved saxifrage,FAC,FAC,,UPL,Y
Micranthes odontoloma,brook saxifrage,FACW,FACW,,,Y
Microseris nutans,nodding microseris,,,,,N
Microsteris gracilis,slender phlox,FACU,UPL,,UPL,Y
Mimulus breweri,Brewer's monkeyflower,FACU,,,,Y
Mimulus floribundus,small yellow monkeyflower,OBL,OBL,,,Y
Mimulus glabratus,smooth monkeyflower,OBL,OBL,OBL,,Y
Mimulus guttatus,yellow monkeyflower,OBL,OBL,OBL,OBL,Y
Mimulus lewisii,red monkeyflower,FACW,,,FACW,Y
Mimulus ringens,square-stem monkeyflower,OBL,OBL,OBL,,Y
Mimulus tilingii,large mountain monkeyflower,OBL,OBL,,OBL,Y
Minuartia austromontana,green alpine sandwort,,,,,N
Minuartia biflora,dwarf alpine sandwort,,,,,N
Minuartia dawsonensis,Dawson sandwort,,,,,N
Minuartia elegans,purple alpine sandwort,,,,,N
Minuartia nuttallii,Nuttall's sandwort,,,,,N
Minuartia obtusiloba,Arctic sandwort,FACU,FACU,,FACU,Y
Minuartia rubella,red-seeded sandwort,FACU,FAC,UPL,FAC,Y
Mirabilis hirsuta,hairy umbrellawort,,,,,N
Mirabilis linearis,narrowleaf umbrella-wort,,,,,N
Mirabilis nyctaginea,heart-leaved umbrellawort,FACU,UPL,UPL,,Y
Mitella breweri,Brewer's bishop's-cap,,,,,N
Mitella nuda,bishop's-cap,FACW,OBL,FACW,FAC,Y
Mitella pentandra,bishop's-cap,,,,,N
Mitella trifida,bishop's-cap,,,,,N
Moehringia lateriflora,blunt-leaved sandwort,FAC,FACU,FACU,FACU,Y
Mollugo verticillata,green carpetweed,FAC,FAC,FAC,,Y
Monarda fistulosa,wild bergamot,FACU,UPL,FACU,,Y
Moneses uniflora,one-flowered wintergreen,FACU,FAC,FAC,FACU,Y
Monolepis nuttalliana,spear-leaved goosefoot,FAC,FAC,UPL,FAC,Y
Monotropa uniflora,Indian-pipe,FACU,UPL,FACU,UPL,Y
Montia linearis,linear-leaved montia,FAC,FAC,FAC,,Y
Montia parvifolia,small-leaved montia,FAC,FACW,,FACW,Y
Muhlenbergia asperifolia,scratch grass,FACW,FACW,FACW,,Y
Muhlenbergia cuspidata,plains muhly,,,,,N
Muhlenbergia glomerata,bog muhly,FACW,FACW,OBL,,Y
Muhlenbergia racemosa,marsh muhly,FACW,FACW,FACU,,Y
Muhlenbergia richardsonis,mat muhly,FAC,FAC,FACW,,Y
Mulgedium pulchellum,common blue lettuce,,,,,N
Munroa squarrosa,false buffalo grass,,,,,N
Musineon divaricatum,leafy musineon,,,,,N
Myosotis arvensis,field forget-me-not,FACU,FAC,FACU,,Y
Myosotis asiatica,alpine forget-me-not,FAC,FAC,,FAC,Y
Myosotis laxa,small forget-me-not,OBL,OBL,OBL,,Y
Myosotis stricta,forget-me-not,,,,,N
Myosurus apetalus,bristly mousetail,OBL,FACW,,,Y
Myosurus minimus,least mousetail,OBL,FACW,FAC,,Y
Myrica gale,sweet gale,OBL,OBL,OBL,OBL,Y
Myriophyllum sibiricum,spiked water-milfoil,OBL,OBL,OBL,OBL,Y
Myriophyllum verticillatum,water-milfoil,OBL,OBL,OBL,OBL,Y
Myriopteris gracilis,slender lip fern,,,,,N
Myriopteris gracillima,lace fern,,,,,N
Najas flexilis,slender naiad,OBL,OBL,OBL,OBL,Y
Najas guadalupensis,southern naiad,OBL,OBL,OBL,,Y
Nassella viridula,green needle grass,,,,,N
Nasturtium officinale,water cress,OBL,OBL,OBL,OBL,Y
Navarretia leucocephala,white-flowered navarretia,OBL,OBL,OBL,,Y
Nemophila breviflora,small baby-blue-eyes,,,,,N
Neoholmgrenia andina,upland evening-primrose,UPL,FACU,,,Y
Neottia banksiana,western twayblade,FACU,FACU,,FACU,Y
Neottia borealis,northern twayblade,FACW,,,FACU,Y
Neottia convallarioides,broad-lipped twayblade,FAC,FACW,FACW,FACU,Y
Neottia cordata,heart-leaved twayblade,FAC,FACU,FACW,FACU,Y
Nepeta cataria,catnip,FACU,FACU,FACU,FAC,Y
Neslia paniculata,ball mustard,,,,,N
Nonea vesicaria,red monk's-wort,,,,,N
Nothocalais cuspidata,prairie false dandelion,,,,,N
Nuphar variegata,yellow pond-lily,OBL,OBL,OBL,,Y
Nuttallanthus texanus,Canada toad-flax,,,,,N
Nymphaea leibergii,pygmy water-lily,OBL,OBL,OBL,,Y
Nymphaea tetragona,white water-lily,OBL,,,OBL,Y
Odontites vulgaris,late-flowering eyebright,,,,,N
Oenothera biennis,yellow evening-primrose,FACU,FACU,FACU,,Y
Oenothera caespitosa,butte-primrose,,,,,N
Oenothera flava,low yellow evening-primrose,FAC,FACW,,,Y
Oenothera nuttallii,white evening-primrose,,,,,N
Oenothera serrulata,shrubby evening-primrose,,,,,N
Oenothera suffrutescens,scarlet butterflyweed,,,,,N
Oenothera villosa,hairy evening-primrose,FAC,FACU,FAC,,Y
Onobrychis viciifolia,sainfoin,,,,,N
Ononis arvensis,common rest-harrow,,,,,N
Oplopanax horridus,devil's-club,FAC,FACU,FACW,FACU,Y
Opuntia fragilis,brittle prickly-pear,,,,,N
Opuntia polyacantha,prickly-pear,,,,,N
Orobanche fasciculata,clustered broom-rape,,,,,N
Orobanche ludoviciana,Louisiana broom-rape,,,,,N
Orobanche uniflora,one-flowered cancer-root,FACU,UPL,UPL,UPL,Y
Orthilia secunda,one-sided wintergreen,FACU,FACU,FAC,FACU,Y
Orthocarpus luteus,owl-clover,FACU,FACU,FACU,,Y
Oryzopsis asperifolia,white-grained mountain rice grass,,,,,N
Osmorhiza berteroi,blunt-fruited sweet cicely,FACU,FACU,FACU,FACU,Y
Osmorhiza depauperata,spreading sweet cicely,,,,,N
Osmorhiza longistylis,smooth sweet cicely,FACU,FAC,FACU,,Y
Osmorhiza occidentalis,western sweet cicely,,,,,N
Osmorhiza purpurea,purple sweet cicely,FAC,FAC,,FACU,Y
Oxalis stricta,European wood-sorrel,FACU,FACU,FACU,,Y
Oxyria digyna,mountain sorrel,FACU,FAC,FACW,FACU,Y
Oxytropis borealis,boreal locoweed,,,,,N
Oxytropis campestris,northern locoweed,,,,,N
Oxytropis deflexa,reflexed locoweed,FACU,FACU,,FACU,Y
Oxytropis lagopus,hare-footed locoweed,,,,,N
Oxytropis monticola,late yellow locoweed,,,,,N
Oxytropis podocarpa,inflated oxytrope,,,,,N
Oxytropis sericea,early yellow locoweed,,,,,N
Oxytropis splendens,showy locoweed,FAC,FACU,,UPL,Y
Packera cana,prairie groundsel,,,,,N
Packera contermina,Arctic butterweed,,,,,N
Packera cymbalaria,dwarf Arctic groundsel,,,,,N
Packera indecora,rayless ragwort,FACW,FACW,FACW,FACU,Y
Packera pauciflora,few-flowered ragwort,FAC,FAC,FACU,FAC,Y
Packera paupercula,balsam groundsel,FACW,FAC,FAC,FAC,Y
Packera pseudaurea,thin-leaved ragwort,FACW,FACW,FACW,,Y
Packera streptanthifolia,northern ragwort,FACU,UPL,,UPL,Y
Packera subnuda var. subnuda,alpine meadow groundsel,,,,,N
Panicum capillare,witch grass,FAC,FAC,FAC,,Y
Panicum miliaceum,broomcorn millet,,,,,N
Papaver kluanense,alpine poppy,,,,,N
Papaver nudicaule,Iceland poppy,,,,,N
Papaver pygmaeum,dwarf alpine poppy,,,,,N
Papaver rhoeas,corn poppy,,,,,N
Papaver somniferum,opium poppy,,,,,N
Parietaria pensylvanica,American pellitory,FACU,FAC,FACU,,Y
Parnassia fimbriata,fringed grass-of-parnassus,OBL,OBL,,FACW,Y
Parnassia kotzebuei,small grass-of-parnassus,OBL,OBL,,FACW,Y
Parnassia palustris,northern grass-of-parnassus,OBL,OBL,OBL,FACW,Y
Parnassia parviflora,small northern grass-of-parnassus,OBL,OBL,OBL,OBL,Y
Paronychia sessiliflora,creeping nailwort,,,,,N
Pascopyrum smithii,western wheat grass,FACU,FACU,FACU,UPL,Y
Pastinaca sativa,parsnip,,,,,N
Paxistima myrsinites,mountain-lover,FACU,FACU,,,Y
Pedicularis bracteosa,western lousewort,,,,,N
Pedicularis capitata,large-flowered lousewort,,,,FACU,Y
Pedicularis contorta,coiled-beak lousewort,FACU,FACU,,,Y
Pedicularis flammea,flame-colored lousewort,,,,,N
Pedicularis groenlandica,elephant's-head,OBL,OBL,,FACW,Y
Pedicularis labradorica,Labrador lousewort,,,,FACW,Y
Pedicularis lanata,woolly lousewort,,,,FAC,Y
Pedicularis langsdorfii,arctic lousewort,,,,FACW,Y
Pedicularis oederi,Oeder's lousewort,,,,,N
Pedicularis parviflora,swamp lousewort,,,,FACW,Y
Pedicularis racemosa,leafy lousewort,,,,,N
Pedicularis sudetica,purple rattle,,,,,N
Pediomelum argophyllum,silverleaf psoralea,,,,,N
Pediomelum esculentum,Indian breadroot,,,,,N
Pellaea gastonyi,Gaston's cliff brake,,,,,N
Pellaea glabella,smooth cliff brake,,,,,N
Pellia sp,Pellia liverwort,,,,,N
Penstemon albertinus,blue beardtongue,,,,,N
Penstemon albidus,white beardtongue,,,,,N
Penstemon confertus,yellow beardtongue,,,,,N
Penstemon ellipticus,creeping beardtongue,,,,,N
Penstemon eriantherus,crested beardtongue,,,,,N
Penstemon fruticosus,shrubby beardtongue,,,,,N
Penstemon gracilis,lilac-flowered beardtongue,UPL,FACU,UPL,,Y
Penstemon lyallii,large-flowered beardtongue,FACU,FACU,,,Y
Penstemon nitidus,smooth blue beardtongue,,,,,N
Penstemon procerus,slender blue beardtongue,FAC,UPL,,UPL,Y
Perideridia gairdneri,common yampah,FAC,FACU,,,Y
Peritoma serrulata,bee plant,FACU,FACU,FACU,,Y
Persicaria amphibia,water smartweed,OBL,OBL,OBL,OBL,Y
Persicaria lapathifolia,pale persicaria,FACW,OBL,FACW,FAC,Y
Persicaria maculosa,lady's-thumb,FACW,FACW,FAC,FAC,Y
Petasites frigidus,coltsfoot,FACW,FAC,FACW,FACW,Y
Phacelia campanularia,desert phacelia,,,,,N
Phacelia franklinii,Franklin's scorpionweed,,,,,N
Phacelia hastata,silver-leaved scorpionweed,,,,,N
Phacelia linearis,linear-leaved scorpionweed,,,,,N
Phacelia lyallii,Lyall's scorpionweed,,,,,N
Phacelia sericea,silky scorpionweed,,,,,N
Phalaris arundinacea,reed canary grass,FACW,FACW,FACW,OBL,Y
Phalaris canariensis,canary grass,FACU,FACU,FACU,UPL,Y
